id,campaign_id,name,platform,status,objective,campaign_type,budget_type,budget_amount,spend_amount,remaining_budget,impressions,clicks,conversions,revenue,ctr,cpc,cpm,cpa,roas,likes,shares,saves,comments_count,total_engagement,engagement_rate,sentiment_score,overall_sentiment,positive_comments,neutral_comments,negative_comments,video_views,video_completion_rate,profile_visits,website_clicks,is_optimized,optimization_score,target_audience,ad_creative,campaign_settings,start_date,end_date,created_at,updated_at
92,fa_camp_0092,AI-Driven Success in Hospitality,facebook,active,engagement,carousel_post,daily,327.9,183.37,73.62,16272,540,76,10105.11,3.32,0.34,11.27,2.41,55.11,1358,65,89,5,1517,9.32,0.34,positive,3,1,1,6508,0.34,162,540,false,0.68,"{""age_range"": {""min"": 25, ""max"": 65}, ""genders"": ""all"", ""locations"": [""Johannesburg"", ""Cape Town"", ""Durban""], ""interests"": [""marketing"", ""AI"", ""business""]}","{""headline"": ""AI-Driven Success in Hospitality"", ""description"": ""Explore the success stories of South African hotels and restaurants that are leveraging AI to optimi..."", ""call_to_action"": ""get_quote""}","{""placements"": [""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-04-12,2025-07-02,2025-06-15T20:55:10.020109,2025-06-15T20:55:10.020114
93,fa_camp_0093,Empowering E-Commerce with AI,facebook,paused,conversions,carousel_post,daily,2147.3,1281.76,1094.29,11724,778,48,21926.48,6.64,1.65,109.33,26.7,17.11,1008,87,52,5,1152,9.83,0.17,neutral,2,1,2,0,0.45,233,778,false,0.94,"{""age_range"": {""min"": 25, ""max"": 61}, ""genders"": ""all"", ""locations"": [""Johannesburg"", ""Durban"", ""Cape Town""], ""interests"": [""AI"", ""automation"", ""technology""]}","{""headline"": ""Empowering E-Commerce with AI"", ""description"": ""Dive into the world of South African e-commerce and see how AI is revolutionizing the online shoppin..."", ""call_to_action"": ""learn_more""}","{""placements"": [""stories"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-03-22,2025-06-19,2025-06-15T20:55:13.684663,2025-06-15T20:55:13.684671
94,fa_camp_0094,AI Innovations in Agriculture,facebook,active,engagement,carousel_post,daily,534.68,204.24,108.92,42509,1658,242,86421.23,3.9,0.12,4.8,0.84,423.14,3450,220,216,5,3891,9.15,0.27,positive,2,2,1,0,0,497,1658,true,0.73,"{""age_range"": {""min"": 24, ""max"": 59}, ""genders"": ""all"", ""locations"": [""Johannesburg"", ""Durban"", ""Pretoria"", ""Cape Town""], ""interests"": [""AI"", ""automation"", ""technology"", ""business"", ""marketing""]}","{""headline"": ""AI Innovations in Agriculture"", ""description"": ""Learn how South African farmers are adopting AI technologies to increase crop yields and streamline ..."", ""call_to_action"": ""contact_us""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-05-20,,2025-06-15T20:55:16.549832,2025-06-15T20:55:16.549837
95,fa_camp_0095,AI Marketing in Financial Services,facebook,paused,engagement,carousel_post,daily,1574.59,1122.96,2144.2,81495,3849,500,194419.73,4.72,0.29,13.78,2.25,173.13,5465,528,250,5,6248,7.67,0.43,positive,3,1,1,32598,0.62,1154,3849,false,0.95,"{""age_range"": {""min"": 33, ""max"": 53}, ""genders"": ""all"", ""locations"": [""Johannesburg"", ""Cape Town""], ""interests"": [""business"", ""automation"", ""marketing""]}","{""headline"": ""AI Marketing in Financial Services"", ""description"": ""Uncover how South African financial institutions are using AI to enhance customer service and improv..."", ""call_to_action"": ""contact_us""}","{""placements"": [""feed"", ""reels"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-15,,2025-06-15T20:55:19.826723,2025-06-15T20:55:19.826729
96,fa_camp_0096,AI Insights Live,facebook,paused,conversions,live_stream,daily,1479.65,615.43,292.19,17632,895,63,27348.94,5.08,0.69,34.9,9.77,44.44,2258,73,86,5,2422,13.74,0.36,positive,3,1,1,0,0,268,895,true,0.84,"{""age_range"": {""min"": 20, ""max"": 56}, ""genders"": ""female"", ""locations"": [""Cape Town"", ""Johannesburg"", ""Pretoria"", ""Durban""], ""interests"": [""marketing"", ""business"", ""technology"", ""AI"", ""automation""]}","{""headline"": ""AI Insights Live"", ""description"": ""Join us for an enlightening live stream where we explore how AI is transforming marketing strategies..."", ""call_to_action"": ""sign_up""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-05-21,2025-06-18,2025-06-15T20:55:30.412541,2025-06-15T20:55:30.412544
97,fa_camp_0097,Future of Marketing with AI,facebook,active,engagement,live_stream,daily,1648.14,627.89,265.28,36970,609,80,24885.19,1.65,1.03,16.98,7.85,39.63,2923,284,108,5,3320,8.98,0.19,neutral,2,1,2,14788,0.61,182,609,true,0.6,"{""age_range"": {""min"": 23, ""max"": 50}, ""genders"": ""female"", ""locations"": [""Johannesburg"", ""Durban"", ""Cape Town"", ""Pretoria""], ""interests"": [""business"", ""AI"", ""technology"", ""automation""]}","{""headline"": ""Future of Marketing with AI"", ""description"": ""Dive into the future of marketing in South Africa with our live stream event! We'll uncover the late..."", ""call_to_action"": ""get_quote""}","{""placements"": [""reels"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-03-30,,2025-06-15T20:55:33.905441,2025-06-15T20:55:33.905444
98,fa_camp_0098,Unlocking AI for Small Businesses,facebook,paused,conversions,live_stream,daily,8487.55,4785.87,6716.56,91897,3823,454,125654.6,4.16,1.25,52.08,10.54,26.26,10261,656,503,5,11425,12.43,0.2,neutral,2,2,1,36758,0.46,1146,3823,true,0.88,"{""age_range"": {""min"": 18, ""max"": 61}, ""genders"": ""male"", ""locations"": [""Johannesburg"", ""Cape Town"", ""Pretoria"", ""Durban""], ""interests"": [""technology"", ""AI"", ""automation"", ""marketing""]}","{""headline"": ""Unlocking AI for Small Businesses"", ""description"": ""Attention South African small business owners! Join our live stream as we discuss how AI can be a ga..."", ""call_to_action"": ""sign_up""}","{""placements"": [""stories"", ""feed"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-05-24,,2025-06-15T20:55:37.816922,2025-06-15T20:55:37.816928
99,fa_camp_0099,Data-Driven Decisions with AI,facebook,active,conversions,live_stream,daily,8023.12,3598.81,381.82,30366,734,83,25082.19,2.42,4.9,118.51,43.36,6.97,2009,223,146,5,2383,7.85,0.33,positive,2,2,1,12146,0,220,734,false,0.53,"{""age_range"": {""min"": 30, ""max"": 50}, ""genders"": ""male"", ""locations"": [""Pretoria"", ""Johannesburg""], ""interests"": [""business"", ""AI"", ""marketing""]}","{""headline"": ""Data-Driven Decisions with AI"", ""description"": ""Join us for a live discussion on how data-driven marketing powered by AI is shaping the future for S..."", ""call_to_action"": ""learn_more""}","{""placements"": [""reels"", ""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-25,,2025-06-15T20:55:41.312626,2025-06-15T20:55:41.312632
100,fa_camp_0100,AI Tools Workshop,facebook,paused,traffic,live_stream,daily,7559.5,3908.75,1199.91,60518,4291,300,94731.72,7.09,0.91,64.59,13.03,24.24,4125,308,169,5,4607,7.61,0.57,positive,4,1,0,0,0,1287,4291,true,0.5,"{""age_range"": {""min"": 34, ""max"": 65}, ""genders"": ""all"", ""locations"": [""Cape Town"", ""Johannesburg"", ""Durban"", ""Pretoria""], ""interests"": [""marketing"", ""technology"", ""AI"", ""automation"", ""business""]}","{""headline"": ""AI Tools Workshop"", ""description"": ""Are you ready to elevate your marketing game? Join our live stream workshop where we will demo power..."", ""call_to_action"": ""get_quote""}","{""placements"": [""reels"", ""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-05-31,,2025-06-15T20:55:45.031978,2025-06-15T20:55:45.031983
101,fa_camp_0101,Smart Targeting Strategies,facebook,paused,brand_awareness,live_stream,daily,3604.01,2751.83,1287.39,82616,3046,196,18476.61,3.69,0.9,33.31,14.04,6.71,8727,594,248,5,9574,11.59,0.31,positive,2,2,1,33046,0.47,913,3046,true,0.94,"{""age_range"": {""min"": 28, ""max"": 62}, ""genders"": ""male"", ""locations"": [""Durban"", ""Pretoria"", ""Johannesburg""], ""interests"": [""technology"", ""automation"", ""business""]}","{""headline"": ""Smart Targeting Strategies"", ""description"": ""Join our live stream to discover how AI can transform your customer targeting! Learn from industry e..."", ""call_to_action"": ""get_quote""}","{""placements"": [""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-05-15,,2025-06-15T20:55:59.060252,2025-06-15T20:55:59.060257
102,fa_camp_0102,Unlocking Customer Insights with AI,facebook,completed,brand_awareness,live_stream,daily,5704.17,2407.65,570.16,43913,1816,184,27704.4,4.14,1.33,54.83,13.09,11.51,3437,169,107,5,3718,8.47,0.16,neutral,2,2,1,0,0,544,1816,false,0.67,"{""age_range"": {""min"": 32, ""max"": 65}, ""genders"": ""male"", ""locations"": [""Johannesburg"", ""Pretoria""], ""interests"": [""automation"", ""technology"", ""AI""]}","{""headline"": ""Unlocking Customer Insights with AI"", ""description"": ""Dive into the world of AI and customer insights in our upcoming live stream session! We\u2019ll explore h..."", ""call_to_action"": ""learn_more""}","{""placements"": [""stories"", ""feed"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-03-19,,2025-06-15T20:56:02.833737,2025-06-15T20:56:02.833742
103,fa_camp_0103,AI-Driven Engagement Tactics,facebook,active,conversions,live_stream,daily,2389.04,1890.89,1177.77,34322,877,130,12677.93,2.56,2.16,55.09,14.55,6.7,3259,128,86,5,3478,10.13,0.48,positive,3,1,1,13728,0.37,263,877,true,0.38,"{""age_range"": {""min"": 19, ""max"": 58}, ""genders"": ""all"", ""locations"": [""Durban"", ""Johannesburg"", ""Pretoria""], ""interests"": [""business"", ""AI"", ""technology"", ""automation""]}","{""headline"": ""AI-Driven Engagement Tactics"", ""description"": ""Join us for a live stream focused on AI-driven customer engagement tactics that work! We'll discuss ..."", ""call_to_action"": ""contact_us""}","{""placements"": [""feed"", ""reels"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-03-21,,2025-06-15T20:56:11.684292,2025-06-15T20:56:11.684298
104,fa_camp_0104,Maximizing ROI with AI Targeting,facebook,active,conversions,live_stream,daily,1857.24,1176.71,1151.4,79271,2611,54,5446.01,3.29,0.45,14.84,21.79,4.63,10150,651,384,5,11190,14.12,0.4,positive,3,1,1,31708,0,783,2611,true,0.45,"{""age_range"": {""min"": 22, ""max"": 59}, ""genders"": ""all"", ""locations"": [""Cape Town"", ""Pretoria""], ""interests"": [""automation"", ""technology"", ""business"", ""marketing""]}","{""headline"": ""Maximizing ROI with AI Targeting"", ""description"": ""Don't miss our live stream where we\u2019ll reveal how to maximize your return on investment using AI-pow..."", ""call_to_action"": ""contact_us""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-06-06,2025-07-20,2025-06-15T20:56:14.609259,2025-06-15T20:56:14.609264
105,fa_camp_0105,Future of Marketing: AI Innovations,facebook,active,brand_awareness,live_stream,daily,3822.65,1578.76,2528.88,79263,1801,107,8973.29,2.27,0.88,19.92,14.75,5.68,8008,441,400,5,8854,11.17,0.51,positive,3,2,0,0,0.65,540,1801,false,0.35,"{""age_range"": {""min"": 18, ""max"": 52}, ""genders"": ""all"", ""locations"": [""Pretoria"", ""Cape Town""], ""interests"": [""business"", ""automation"", ""AI"", ""technology"", ""marketing""]}","{""headline"": ""Future of Marketing: AI Innovations"", ""description"": ""Join the conversation about the future of marketing in our live stream! We\u2019ll showcase the latest AI..."", ""call_to_action"": ""learn_more""}","{""placements"": [""reels"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-05-10,2025-07-07,2025-06-15T20:56:17.228511,2025-06-15T20:56:17.228513
106,fa_camp_0106,Revolutionize Your Strategy with AI,facebook,active,engagement,infographic_post,daily,4914.54,3624.9,6906.58,44187,2155,318,144203.71,4.88,1.68,82.04,11.4,39.78,3215,168,129,5,3517,7.96,0.42,positive,3,1,1,0,0.41,646,2155,true,0.89,"{""age_range"": {""min"": 26, ""max"": 64}, ""genders"": ""male"", ""locations"": [""Durban"", ""Cape Town"", ""Pretoria""], ""interests"": [""business"", ""technology"", ""AI"", ""marketing""]}","{""headline"": ""Revolutionize Your Strategy with AI"", ""description"": ""Unlock the potential of AI marketing to elevate your South African business! By analyzing customer d..."", ""call_to_action"": ""contact_us""}","{""placements"": [""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-06-14,,2025-06-15T20:56:31.487657,2025-06-15T20:56:31.487663
107,fa_camp_0107,AI Marketing: Your Competitive Edge,facebook,active,conversions,infographic_post,daily,1652.67,878.11,308.93,93524,4137,448,187160.16,4.42,0.21,9.39,1.96,213.14,7737,661,408,5,8811,9.42,0.19,neutral,2,1,2,37409,0,1241,4137,true,0.79,"{""age_range"": {""min"": 33, ""max"": 45}, ""genders"": ""female"", ""locations"": [""Cape Town"", ""Johannesburg"", ""Durban"", ""Pretoria""], ""interests"": [""business"", ""automation"", ""marketing"", ""AI""]}","{""headline"": ""AI Marketing: Your Competitive Edge"", ""description"": ""In today's fast-paced market, leveraging AI marketing is no longer a luxury; it's a necessity for So..."", ""call_to_action"": ""sign_up""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-05-01,2025-07-15,2025-06-15T20:56:34.298514,2025-06-15T20:56:34.298517
108,fa_camp_0108,Engage Customers with AI Insights,facebook,completed,traffic,infographic_post,daily,2352.81,892.5,1158.59,7771,270,14,2344.76,3.47,3.31,114.85,63.75,2.63,608,53,41,5,707,9.1,0.37,positive,3,1,1,3108,0.58,81,270,true,0.66,"{""age_range"": {""min"": 35, ""max"": 50}, ""genders"": ""female"", ""locations"": [""Johannesburg"", ""Cape Town"", ""Durban""], ""interests"": [""technology"", ""marketing"", ""automation"", ""AI"", ""business""]}","{""headline"": ""Engage Customers with AI Insights"", ""description"": ""Are you ready to transform your marketing game? AI tools provide invaluable insights into customer b..."", ""call_to_action"": ""learn_more""}","{""placements"": [""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-05-02,2025-07-23,2025-06-15T20:56:40.493537,2025-06-15T20:56:40.493539
109,fa_camp_0109,AI: The Future of Marketing in SA,facebook,active,traffic,infographic_post,daily,8938.77,4489.44,1274.54,58216,1295,108,40320.86,2.22,3.47,77.12,41.57,8.98,4907,472,289,5,5673,9.74,0.08,neutral,2,1,2,23286,0,388,1295,false,0.39,"{""age_range"": {""min"": 21, ""max"": 45}, ""genders"": ""female"", ""locations"": [""Pretoria"", ""Johannesburg""], ""interests"": [""technology"", ""AI"", ""automation""]}","{""headline"": ""AI: The Future of Marketing in SA"", ""description"": ""Step into the future of marketing with AI! South African businesses can utilize advanced AI algorith..."", ""call_to_action"": ""contact_us""}","{""placements"": [""stories"", ""reels"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-03-20,,2025-06-15T20:56:43.402624,2025-06-15T20:56:43.402627
110,fa_camp_0110,Boost Your ROI with AI Marketing,facebook,completed,brand_awareness,infographic_post,daily,4513.44,2996.94,1447.51,53756,2910,155,36736.02,5.41,1.03,55.75,19.34,12.26,6110,456,223,5,6794,12.64,0.46,positive,3,1,1,0,0,873,2910,false,0.66,"{""age_range"": {""min"": 35, ""max"": 59}, ""genders"": ""male"", ""locations"": [""Johannesburg"", ""Pretoria"", ""Cape Town"", ""Durban""], ""interests"": [""AI"", ""business"", ""technology"", ""marketing""]}","{""headline"": ""Boost Your ROI with AI Marketing"", ""description"": ""Maximize your return on investment by integrating AI into your marketing strategy. For South African..."", ""call_to_action"": ""get_quote""}","{""placements"": [""stories"", ""reels"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-03,2025-07-08,2025-06-15T20:56:48.752438,2025-06-15T20:56:48.752442
111,fa_camp_0111,AI-Driven Growth: South Africa's Success,facebook,active,engagement,infographic_post,daily,3011.29,1916.0,1421.17,76249,1339,53,10993.85,1.76,1.43,25.13,36.15,5.74,5095,496,176,5,5772,7.57,0.35,positive,3,1,1,0,0,401,1339,true,0.64,"{""age_range"": {""min"": 21, ""max"": 53}, ""genders"": ""all"", ""locations"": [""Pretoria"", ""Cape Town""], ""interests"": [""business"", ""automation"", ""marketing""]}","{""headline"": ""AI-Driven Growth: South Africa's Success"", ""description"": ""Discover how South African businesses are leveraging AI marketing to drive growth and enhance custom..."", ""call_to_action"": ""learn_more""}","{""placements"": [""stories"", ""reels"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-03-23,,2025-06-15T20:56:59.917063,2025-06-15T20:56:59.917067
112,fa_camp_0112,Transforming Brands with AI Innovation,facebook,active,traffic,infographic_post,daily,6777.23,2914.56,3293.38,81741,6175,819,98137.42,7.55,0.47,35.66,3.56,33.67,5604,399,196,5,6204,7.59,0.18,neutral,2,2,1,32696,0.69,1852,6175,false,0.78,"{""age_range"": {""min"": 23, ""max"": 47}, ""genders"": ""all"", ""locations"": [""Durban"", ""Pretoria"", ""Johannesburg""], ""interests"": [""marketing"", ""technology"", ""business"", ""automation"", ""AI""]}","{""headline"": ""Transforming Brands with AI Innovation"", ""description"": ""Explore the innovative ways South African brands are utilizing AI in their marketing strategies. Thi..."", ""call_to_action"": ""get_quote""}","{""placements"": [""reels"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-18,2025-08-12,2025-06-15T20:57:03.242322,2025-06-15T20:57:03.242326
