id,campaign_id,comment_id,comment_text,sentiment_score,username,likes,replies,created_at
638,fa_camp_0128,comment_852284,"AI marketing sounds promising, but I wonder if it will replace human creativity?",-0.3,user303,24,3,2025-06-01T18:04:52.433689
639,fa_camp_0128,comment_584160,This is a game-changer! Can't wait to integrate AI into our strategies!,0.85,user404,21,0,2025-05-30T19:50:48.536123
640,fa_camp_0128,comment_869804,"I just hope companies don’t lose their personal touch with AI, that’s what makes them unique!",-0.1,user505,0,0,2025-05-29T20:24:39.976433
641,fa_camp_0129,comment_645879,Amazing to see local brands embrace AI for marketing! Innovation at its best!,0.9,techfan88,11,0,2025-06-05T00:05:50.554310
642,fa_camp_0129,comment_342093,Curious about the actual benefits these AI tools bring to smaller brands.,0.0,neutralobserver,40,2,2025-05-25T10:00:12.947268
643,fa_camp_0129,comment_167007,AI in marketing? It's about time! Local brands are finally catching up!,0.7,brandlover,0,1,2025-06-06T09:47:15.359534
644,fa_camp_0129,comment_549917,Not sure if AI is the answer for every brand. Some might lose their personal touch.,-0.5,criticalthinking,29,0,2025-05-29T11:29:49.120162
645,fa_camp_0129,comment_472455,Excited to see how AI can boost local marketing strategies. Let's keep innovating!,0.8,southafricandreams,3,0,2025-06-02T01:35:55.383296
646,fa_camp_0130,comment_186802,Amazing to see how AI is transforming marketing strategies in South Africa!,0.9,user456,29,0,2025-06-08T17:44:40.064406
647,fa_camp_0130,comment_235264,"AI definitely has potential, but I wonder how it will affect jobs?",0.1,user789,15,2,2025-05-23T12:56:36.798950
648,fa_camp_0130,comment_972461,"Interesting read, but I feel like not all businesses can afford AI solutions.",0.2,user321,43,2,2025-05-21T04:57:10.609599
649,fa_camp_0130,comment_307519,This is a great step forward for local businesses facing tough times!,0.85,user654,24,0,2025-06-06T22:37:22.941454
650,fa_camp_0130,comment_148108,"Not everyone needs AI. Sometimes, traditional methods work best.",-0.3,user987,11,0,2025-05-23T02:08:36.409422
651,fa_camp_0131,comment_153159,I love how AI is changing marketing! Excited to see what you offer.,0.9,happyclient,24,0,2025-05-19T02:24:11.649992
652,fa_camp_0131,comment_914764,Interesting concept! I wonder how it works in practice.,0.5,curious_user,17,0,2025-06-04T11:06:02.666693
653,fa_camp_0131,comment_986400,Can’t wait to try your campaigns. AI is the future!,0.85,futurepreneur,25,3,2025-05-22T20:05:21.148647
654,fa_camp_0131,comment_778842,"Sounds promising, but I need more details on the process.",0.3,skeptical_investor,8,0,2025-05-31T17:18:40.188186
655,fa_camp_0131,comment_871934,Not sure about relying on AI for marketing. Feels too impersonal.,-0.6,oldschool_marketer,28,0,2025-05-24T19:03:45.389840
656,fa_camp_0132,comment_869612,This sounds amazing! AI can really help us reach more customers effectively.,0.9,marketerZA,58,0,2025-06-13T12:12:42.197113
657,fa_camp_0132,comment_655224,Curious to see how it works for small businesses. Can it really make a difference?,0.2,businessmind,20,0,2025-06-05T16:55:59.225893
658,fa_camp_0132,comment_331158,I think it's just another trend. We've tried AI before with little success.,-0.5,skeptic123,32,2,2025-06-11T16:30:45.193649
659,fa_camp_0132,comment_784100,Excited to implement AI in our campaigns! Hoping for better results.,0.85,entrepreneurZA,6,2,2025-06-02T01:33:28.219851
660,fa_camp_0132,comment_176071,"AI is the future, but are local platforms keeping up with these technologies?",0.1,thoughtfuluser,17,0,2025-05-26T19:07:25.418610
661,fa_camp_0133,comment_726518,I'm excited to see how intelligent campaigns can boost our local brands! This could really change the game.,0.9,sammy_SA,11,3,2025-05-23T13:21:29.464537
662,fa_camp_0133,comment_553130,Interesting concept! I think we need to test these campaigns before fully committing.,0.0,neutral_john,20,2,2025-05-25T09:23:55.549629
663,fa_camp_0133,comment_734201,Intelligent campaigns are the future! Can't wait to see the results.,0.85,praise_tech,3,0,2025-06-07T13:47:37.864900
664,fa_camp_0133,comment_537624,Not sure if this is worth the hype. I've seen too many overpromises in marketing before.,-0.5,skeptical_lee,33,0,2025-06-10T04:14:42.496295
665,fa_camp_0133,comment_408798,"This sounds promising, but I worry about the complexity for small businesses.",0.3,curious_nicole,29,1,2025-06-08T23:54:06.895890
666,fa_camp_0134,comment_961841,Excited to see how AI can enhance our marketing strategies! This is the future.,0.9,marketer01,45,0,2025-05-18T17:34:32.504253
667,fa_camp_0134,comment_506112,Interesting concept! I’m curious about the practical applications for small businesses.,0.5,curiousCat,7,0,2025-05-30T06:42:28.265317
668,fa_camp_0134,comment_763788,"AI sounds great, but will it really connect with our local audience?",0.2,scepticalSam,17,0,2025-06-03T10:36:03.443949
669,fa_camp_0134,comment_222305,"I love the idea of AI in marketing, but what about the human touch?",0.3,humanityFirst,21,0,2025-05-29T11:45:07.897911
670,fa_camp_0134,comment_425267,Just another tech hype. Traditional marketing still works better for us.,-0.6,oldSchoolMarketer,51,0,2025-05-29T16:05:14.584024
671,fa_camp_0135,comment_470773,This sounds like exactly what our business needs to thrive! Excited to see the results.,0.9,businessGal,14,0,2025-05-20T17:15:50.840239
672,fa_camp_0135,comment_540269,Interesting concept! I'm curious how these campaigns differ from traditional methods.,0.0,inquisitiveUser,12,1,2025-05-24T09:16:47.750324
673,fa_camp_0135,comment_636222,I’ve heard mixed reviews about AI marketing. Not sure if it’s worth the investment.,-0.5,skepticalMarketer,15,2,2025-05-21T11:38:47.916561
674,fa_camp_0135,comment_222203,Excited to integrate this into our strategy. Innovation is key!,0.85,futureReady,3,0,2025-05-25T11:18:40.184911
675,fa_camp_0135,comment_506532,Will this really work for small businesses too? I hope it's not just for big companies.,0.2,smallBizOwner,7,0,2025-06-15T06:58:05.121438
676,fa_camp_0136,comment_283093,This AI-driven approach sounds promising! Looking forward to seeing how it can transform my lead generation.,0.9,enthusiast45,17,0,2025-05-25T06:26:48.940285
677,fa_camp_0136,comment_732053,"Interesting concept, but will it really deliver results? I need to see some case studies.",0.2,skeptic99,3,0,2025-05-17T16:50:22.276326
678,fa_camp_0136,comment_179844,Excited to explore new tools! AI is definitely the future for businesses.,0.85,futurebiz,77,0,2025-06-06T23:42:14.463903
679,fa_camp_0136,comment_823739,I have mixed feelings about AI. Is it worth the investment?,0.1,curiousmind,0,3,2025-06-14T12:30:35.736808
680,fa_camp_0136,comment_144247,Not sure if AI can really replace personal touch in lead generation.,-0.5,traditionkeeper,25,0,2025-06-12T09:46:07.825440
681,fa_camp_0137,comment_792801,Great AI solution for reaching more clients!,0.9,user123,21,2,2025-06-06T19:49:56.233206
682,fa_camp_0137,comment_348012,"Interesting concept, but how does it work in rural areas?",0.0,user456,89,0,2025-05-17T05:57:29.519097
683,fa_camp_0137,comment_711955,Excited to see how this can help my business grow!,0.85,user789,39,2,2025-05-31T19:42:58.749327
684,fa_camp_0137,comment_802936,I’m skeptical about AI tools; they often overpromise.,-0.5,user101,66,0,2025-05-24T04:10:56.440993
685,fa_camp_0137,comment_622084,"Could be useful, but I need to know more about the costs.",0.2,user202,22,3,2025-05-28T14:35:59.903675
686,fa_camp_0138,comment_277889,Great AI solution!,0.8,user123,25,0,2025-06-11T18:16:10.891756
687,fa_camp_0138,comment_294188,"Interesting concept, but I wonder how it performs in local markets?",0.0,curiousUser,45,0,2025-05-21T04:41:56.396649
688,fa_camp_0138,comment_737753,Finally! A tool that understands our market needs in SA!,0.9,happyClient,57,0,2025-06-13T13:20:49.104685
689,fa_camp_0138,comment_697840,Not sure if this is the answer to my challenges. Need more info.,-0.3,skepticalBuyer,29,0,2025-06-06T06:15:41.834076
690,fa_camp_0138,comment_100890,This sounds too good to be true. I need to see real results first.,-0.5,doubterSA,39,0,2025-05-30T20:56:08.929120
691,fa_camp_0139,comment_537626,This AI-driven solution sounds promising! Can't wait to see how it transforms my marketing efforts.,0.9,happy_marketer,13,0,2025-05-28T08:19:47.687910
692,fa_camp_0139,comment_851851,Interesting approach! I’m curious to learn more about how it works.,0.5,curious_cat,31,0,2025-05-30T17:10:22.711865
693,fa_camp_0139,comment_133360,"I've tried similar tools before, not sure if this one will be different.",0.1,skeptical_user,10,0,2025-05-30T11:49:04.387717
694,fa_camp_0139,comment_387275,Excited to join this marketing revolution! AI is the way forward!,0.85,future_thinker,26,0,2025-05-19T08:43:43.163009
695,fa_camp_0139,comment_521182,"Sounds too good to be true, I’ll wait for reviews before jumping in.",-0.3,cautious_consumer,9,0,2025-05-19T15:21:44.136133
696,fa_camp_0140,comment_677583,This AI platform looks promising for boosting leads! Excited to try it out.,0.9,leadGuru,30,0,2025-06-02T00:57:15.334843
697,fa_camp_0140,comment_961336,"Interesting concept, but how is it different from others?",0.0,curiousCat,45,3,2025-06-15T07:31:48.755671
698,fa_camp_0140,comment_134956,I've tried similar platforms before and they didn't deliver. I'll stay cautious.,-0.5,skeptic101,15,0,2025-05-22T01:37:16.514030
699,fa_camp_0140,comment_539989,Can't wait to see the results from using this AI tool. Sounds innovative!,0.85,marketingMaven,31,0,2025-06-03T15:13:54.017591
700,fa_camp_0140,comment_578033,Seems like just another tech buzzword. Will it really work?,-0.3,realist97,13,1,2025-05-31T07:20:14.063192
701,fa_camp_0141,comment_764791,Great AI solution! Can't wait to see how it improves our lead generation.,0.8,user123,29,0,2025-05-30T09:30:54.860786
702,fa_camp_0141,comment_588160,"Seems interesting, but how does it compare to other tools?",0.0,curious_user,1,0,2025-06-10T00:43:08.474606
703,fa_camp_0141,comment_674828,"Finally, something that can streamline our process. Excited to try it out!",0.9,businessowner,31,0,2025-06-06T11:17:35.201804
704,fa_camp_0141,comment_877944,I’ve heard mixed reviews about AI in lead generation. Is this really worth it?,-0.2,skeptical_user,24,0,2025-06-14T18:19:50.387574
705,fa_camp_0141,comment_104277,I need more information before deciding if this tool is right for my business.,0.1,informed_decision,26,0,2025-05-28T19:45:45.775415
706,fa_camp_0142,comment_396463,This AI-driven approach seems promising! Can't wait to see how it transforms engagement.,0.9,techlover,13,0,2025-06-14T15:22:05.741652
707,fa_camp_0142,comment_186788,Interesting concept. I wonder how it compares to traditional methods.,0.2,curious_cat,14,2,2025-05-30T13:55:57.845746
708,fa_camp_0142,comment_729276,"Sounds great, but will it really make a difference in connecting with audiences?",0.1,doubter123,14,0,2025-05-20T08:32:00.142094
709,fa_camp_0142,comment_104055,I'm excited about the potential of AI to enhance our marketing strategies!,0.85,marketwhiz,1,0,2025-06-12T23:00:57.545182
710,fa_camp_0142,comment_507091,AI can’t replace genuine human connection. Let’s not forget that!,-0.6,realist,2,0,2025-05-19T09:52:14.410454
711,fa_camp_0143,comment_153035,Great AI solution! Can't wait to see how this helps grow my business!,0.8,user123,42,0,2025-05-30T17:36:35.559392
712,fa_camp_0143,comment_106139,Interesting concept. I wonder how it compares to traditional methods.,0.2,curious001,61,2,2025-06-10T09:35:01.511396
713,fa_camp_0143,comment_906501,"AI is the future, but will it really deliver on its promises?",0.1,skeptic99,9,0,2025-06-12T12:59:10.369304
714,fa_camp_0143,comment_160889,Excited to embrace AI for lead generation! Let's innovate!,0.9,futurefan,3,2,2025-06-07T12:25:59.937545
715,fa_camp_0143,comment_735943,Not sure about AI. Sometimes it complicates things instead of simplifying.,-0.4,realist88,2,1,2025-06-09T14:48:43.481661
716,fa_camp_0144,comment_463562,This is exactly what we need to boost our marketing efforts! AI is the future!,0.9,marketing_guru,42,0,2025-05-23T16:41:16.039370
717,fa_camp_0144,comment_795835,Interesting approach to lead generation. I’ll need to learn more about how it works!,0.2,curious_cat,52,3,2025-05-18T09:10:03.051680
718,fa_camp_0144,comment_558806,"Seems promising, but I wonder if it's really as effective as claimed.",0.0,skeptic101,38,0,2025-05-21T05:20:53.521789
719,fa_camp_0144,comment_671872,Love the idea of using AI for data-driven decisions. Excited to try it out!,0.85,data_dynamo,16,0,2025-05-22T08:26:03.523848
720,fa_camp_0144,comment_551283,Not sure how I feel about AI taking over lead generation. Shouldn't we keep it human?,-0.5,human_touch,89,1,2025-05-18T21:24:20.702114
721,fa_camp_0145,comment_263809,Excited to see how AI can boost our lead generation in South Africa!,0.9,happy_entrepreneur,30,0,2025-06-11T23:01:03.557996
722,fa_camp_0145,comment_142721,"AI tools seem promising, but will they truly understand our local market?",0.1,curious_marketer,18,0,2025-06-02T21:20:39.284731
723,fa_camp_0145,comment_876230,"Finally, a chance to improve our sales strategy. Let's embrace AI!",0.85,techsavvy,39,0,2025-05-21T13:29:05.101587
724,fa_camp_0145,comment_934898,Not sure how AI will fit our business model. Still need more info.,-0.2,doubtful_business,61,0,2025-05-23T10:54:36.330699
725,fa_camp_0145,comment_647747,I hope AI won't replace the personal touch in our client interactions.,-0.5,concerned_owner,23,0,2025-06-10T15:45:56.929413
726,fa_camp_0146,comment_910268,I'm amazed at how local businesses are leveraging AI. This can really boost their visibility!,0.85,localHero,56,0,2025-05-24T05:37:33.602535
727,fa_camp_0146,comment_939396,Interesting to see how AI is changing the game for marketing. Excited to see more success stories!,0.7,curiousMind,40,0,2025-05-19T04:58:04.633225
728,fa_camp_0146,comment_287091,"AI can be great, but it also raises concerns about job losses in the marketing sector.",-0.3,scepticalFan,79,0,2025-06-06T06:38:42.897431
729,fa_camp_0146,comment_666587,A good move for small businesses to adapt to changes. Let's hope they see positive results!,0.6,optimist2023,72,0,2025-06-15T20:29:49.818848
730,fa_camp_0146,comment_723106,"I wonder if this will really help businesses in towns, or just those in big cities.",0.1,balancedView,82,2,2025-06-10T03:18:36.237512
